Si;Fe;CaO;SiO2;MgO;Al2O3;MnO;P2O5;S;basicity;FeOn;FeOn_t;CaO_t;SiO2_t
5780;17,58144;48,86968;13,86831;4,57106;1,22899;2,15111;1,32584;0,04886;3,52384;25,493088;28,89354701;55,38828393;15,71816906
6480;19,27351;45,58717;13,48645;4,89136;1,19721;2,18395;1,34084;0,04993;3,38022;27,9465895;32,11505656;52,38687687;15,49806657
5270;19,00625;48,10627;13,08272;4,12049;0,98978;2,30367;1,28062;0,04789;3,67709;27,5590625;31,05314621;54,20543735;14,74141644
7130;16,66319;49,50188;13,7285;4,34765;1,15904;2,17754;1,25409;0,04727;3,60577;24,1616255;27,64740935;56,64348783;15,70910282
4620;23,2354;45,51663;12,59474;4,77712;1,00059;2,39685;1,32248;0,0392;3,61394;33,69133;36,6997158;49,58092736;13,71935684
5840;19,02039;47,97161;13,35024;4,30047;1,0223;2,31945;1,26887;0,04781;3,59331;27,5795655;31,02263934;53,96045691;15,01690375
5300;24,23282;43,76839;11,63645;4,39916;0,82788;2,42415;1,23728;0,04143;3,76132;35,137589;38,80787095;48,3401986;12,85193045
4860;21,93247;46,45534;13,26789;4,79194;1,02996;2,36658;1,27146;0,03697;3,50134;31,8020815;34,74676128;50,75682261;14,49641611
4970;21,7398;46,6616;13,66799;5,10858;1,07076;2,36293;1,25215;0,03298;3,41393;31,52271;34,31891199;50,80068763;14,88040038
6950;29,30085;39,40624;11,29889;5,78737;0,93446;2,36761;1,42239;0,0502;3,48762;42,4862325;45,59031155;42,28529227;12,12439619
4810;24,01507;43,56944;11,62407;4,56353;0,8315;2,52523;1,40267;0,05006;3,74821;34,8218515;38,68434334;48,40222744;12,91342923
7440;24,32774;44,12104;11,88765;4,61201;0,85033;2,51356;1,46516;0,04656;3,7115;35,275223;38,64341683;48,33386141;13,02272176
6920;23,58803;44,626;12,17157;4,4528;0,88395;2,49548;1,47596;0,04846;3,66641;34,2026435;37,58523435;49,03944539;13,37532027
6620;29,84853;39,36883;11,1812;5,74424;0,95075;2,36832;1,42615;0,05474;3,52098;43,2803685;46,12616934;41,95743664;11,91639402
6950;23,73251;44,96169;12,27794;4,39923;0,87104;2,48372;1,48665;0,04778;3,66199;34,4121395;37,54661769;49,05708885;13,39629346
6500;23,64679;44,8206;12,17295;4,55914;0,90666;2,48976;1,47318;0,04598;3,68198;34,2878455;37,56279723;49,10157185;13,33563092
6460;24,02525;43,80551;10,87856;4,0415;0,46352;2,49679;1,58058;0,05398;4,02677;34,8366125;38,91459664;48,93339592;12,15200744
6640;19,71207;46,35508;11,0559;3,96702;0,88049;2,28426;1,24665;0,04172;4,19279;28,5825015;33,23798618;53,90534165;12,85667217
6200;26,64155;42,32932;10,69065;4,80718;0,69224;2,25095;1,33978;0,04777;3,95947;38,6302475;42,14965175;46,18572782;11,66462044
6310;20,8575;46,3713;12,15984;4,63085;0,61744;2,39391;1,36759;0,04462;3,81348;30,243375;34,06763191;52,2349235;13,69744459
6700;15,18444;48,24618;13,18674;4,37571;0,8453;2,63906;1,50075;0,04572;3,65869;22,017438;26,38387483;57,81422771;15,80189746
7070;15,59479;46,94599;14,83306;5,02669;0,98512;2,54628;1,50023;0,04047;3,16496;22,6124455;26,79469698;55,62881629;17,57648672
6570;16,41702;47,35889;15,63476;4,9732;1,07697;2,55465;1,59049;0,03765;3,02908;23,804679;27,42527336;54,56198356;18,01274308
6250;15,2933;48,39552;15,25072;4,91805;1,09555;2,57067;1,5577;0,03769;3,17333;22,175285;25,83883822;56,39088795;17,77027383
6840;15,30914;49,23143;15,8873;5,55511;1,30854;2,59684;1,66098;0,03228;3,09879;22,198253;25,4226065;56,38242219;18,1949713
6050;14,73745;46,32624;14,30914;4,90065;1,12964;2,56639;1,50189;0,03491;3,23753;21,3693025;26,05863696;56,49218872;17,44917432
5070;24,07211;43,90568;10,80212;4,13079;0,45216;2,50395;1,56263;0,04836;4,06454;34,9045595;38,9506087;48,99511657;12,05427472
5300;15,20355;48,93299;15,93834;5,05699;1,24756;2,5894;1,61131;0,02824;3,07014;22,0451475;25,36359978;56,29886462;18,3375356
4890;21,34229;47,66977;12,59429;4,77229;0,84309;2,43651;1,57177;0,03691;3,78503;30,9463205;33,92850718;52,26353595;13,80795687
6990;25,35153;40,91094;11,43547;3,90393;0,64379;2,24206;1,30156;0,0532;3,57755;36,7597185;41,25386112;45,9125996;12,83353928
3470;20,35945;46,3544;13,03098;4,53668;0,8821;2,54869;1,53437;0,0396;3,55725;29,5212025;33,2047433;52,1383217;14,65693499
5370;15,10627;48,70488;14,91181;4,82525;1,09929;2,62081;1,62267;0,03689;3,2662;21,9040915;25,61259511;56,95092952;17,43647537
5150;21,67696;47,15631;11,79299;4,7033;0,71763;2,42696;1,51652;0,04344;3,99867;31,431592;34,77681101;52,17508807;13,04810092
6510;28,95938;38,56467;10,75966;4,00804;0,93557;2,48097;1,40749;0,04899;3,58419;41,991101;45,98467153;42,23236925;11,78295922
6430;16,98415;49,05158;13,42522;4,51581;0,91029;2,6944;1,6768;0,04829;3,65369;24,6270175;28,27317815;56,31392677;15,41289508
6270;25,10558;42,88309;11,38988;4,75896;0,87549;2,44608;1,45909;0,04469;3,76502;36,403091;40,1463083;47,29262556;12,56106615
5200;22,35357;44,94046;12,39895;4,18529;0,92234;2,55395;1,57465;0,04474;3,62454;32,4126765;36,11356322;50,07177187;13,81466491
8300;25,94018;43,07394;12,63413;4,16295;0,73517;2,2854;1,3486;0,04723;3,40933;37,613261;40,30510559;46,15658557;13,53830884
3390;23,14488;44,07266;12,18993;4,44705;0,85238;2,41807;1,49899;0,03556;3,6155;33,560076;37,36259175;49,06630137;13,57110687
4240;19,8446;45,5572;12,66117;4,46789;0,84765;2,52416;1,53881;0,04346;3,59818;28,77467;33,07697949;52,3687872;14,5542333
5090;31,01133;39,83973;10,03599;5,69139;0,48498;2,21939;1,36032;0,04758;3,96969;44,9664285;47,41186193;42,00635543;10,58178263
4030;23,05566;44,09507;12,62821;4,98381;0,9065;2,39535;1,44471;0,03303;3,49179;33,430707;37,0817843;48,91083741;14,00737829
3220;29,19142;41,91375;10,2411;4,86613;0,51777;2,28905;1,50676;0,04805;4,0927;42,327559;44,79940705;44,3614324;10,83916055
3350;28,32073;38,76839;11,71309;4,60261;1,03939;2,46189;1,47217;0,04424;3,30983;41,0650585;44,85703029;42,34828606;12,79468366
5800;29,28439;43,49484;9,06213;4,79367;0,59449;2,2991;1,45757;0,04405;4,79963;42,4623655;44,6881314;45,7747255;9,537143101
4960;25,53644;41,75238;11,96971;4,52986;0,93477;2,48386;1,39153;0,04492;3,48817;37,027838;40,80205772;46,00816873;13,18977355
4690;31,83957;38,14011;8,57195;4,37179;0,60627;2,28619;1,34849;0,05419;4,44941;46,1673765;49,70677928;41,06410572;9,229114994
4780;29,81167;39,64632;8,66523;4,26897;0,54313;2,34613;1,37896;0,04844;4,57533;43,2269215;47,22268221;43,31110117;9,466216617
5340;22,44928;48,46647;10,68266;3,93968;0,75579;2,28574;1,43832;0,04987;4,53693;32,551456;35,49754415;52,8529556;11,64950026
5220;28,13623;40,99978;10,06631;4,39667;0,83552;2,35179;1,37861;0,04029;4,07297;40,7975335;44,41097787;44,63113737;10,95788476
6030;22,54916;48,48288;10,65424;3,71482;0,85794;2,27183;1,41142;0,05193;4,55057;32,696282;35,60391022;52,79438521;11,60170457
5440;20,59973;47,86688;11,96696;3,75549;1,02853;2,14761;1,2635;0,04759;3,99992;29,8696085;33,29817192;53,36124843;13,34057965
5410;21,07877;49,32208;10,24924;3,26471;0,78505;2,22914;1,40772;0,04967;4,81227;30,5642165;33,90917466;54,71990506;11,37092028
5160;26,2726;44,87492;10,98089;3,82173;0,85763;2,4363;1,41718;0,0447;4,08664;38,09527;40,54798519;47,76413427;11,68788054
6290;26,24224;44,0828;9,58772;3,99055;0,8095;2,21513;1,30898;0,04335;4,59784;38,051248;41,48551519;48,06143728;10,45304753
5450;19,10397;48,20233;12,34571;3,73736;1,02304;2,09589;1,28416;0,03966;3,90438;27,7007565;31,38938728;54,62094885;13,98966387
4090;22,98029;47,2072;11,03601;4,12808;0,89483;2,14433;1,32974;0,04067;4,27756;33,3214205;36,39114833;51,55615191;12,05269976
3820;24,68945;44,59455;11,22305;4,10975;0,83438;2,14896;1,31385;0,04819;3,97348;35,7997025;39,07526365;48,67481227;12,24992408
4350;23,87169;45,30111;11,10324;3,9313;0,84869;2,14052;1,29162;0,04701;4,07999;34,6139505;38,02966031;49,77143031;12,19890938
4500;23,95948;45,10482;10,88088;3,97571;0,91092;2,14439;1,28122;0,04911;4,14533;34,741246;38,29209241;49,7149105;11,9929971
4760;26,45326;46,53014;9,64244;3,81133;0,56417;2,30067;1,41665;0,04319;4,82556;38,357227;40,57685953;49,22271766;10,20042281
4550;28,27839;43,3696;10,08532;4,40622;0,67692;2,32835;1,39786;0,04676;4,30027;41,0036655;43,40914622;45,91387831;10,67697547
4570;29,80163;43,91462;9,56281;4,21924;0,5326;2,27974;1,46713;0,03723;4,59223;43,2123635;44,69175281;45,41805129;9,890195908
5860;22,42722;47,76241;11,12753;3,55696;0,92047;2,28843;1,45954;0,039;4,29227;32,519469;35,57562548;52,25108719;12,17328733
6250;22,23341;46,08447;11,27169;3,77246;0,95936;2,32433;1,37317;0,0423;4,08851;32,2384445;35,98257359;51,43665766;12,58076874
6200;18,31186;47,89814;12,59191;4,6597;1,48474;2,63167;1,41278;0,04152;3,80388;26,552197;30,50495353;55,02861157;14,4664349
4840;18,86621;47,44104;13,13861;4,73706;1,60418;2,44296;1,38659;0,03703;3,61081;27,3560045;31,1091157;53,9497207;14,9411636
5600;21,9791;45,85887;11,14835;4,10523;0,74373;2,63542;1,32733;0,04177;4,11351;31,869695;35,8582372;51,59817935;12,54358345
5620;16,8403;46,84358;14,3209;3,68737;1,85993;2,5511;1,29715;0,04233;3,27099;24,418435;28,53190383;54,73473298;16,7333632
6540;25,61131;42,74141;11,05799;5,41856;0,74388;2,31031;1,52323;0,05027;3,86521;37,1363995;40,83804146;47,00174215;12,1602164
5430;22,08744;46,32739;11,68758;3,80463;1,39222;2,3246;1,39085;0,04337;3,96381;32,026788;35,56881686;51,45100565;12,98017749
6080;21,16649;45,90291;11,2329;3,68322;1,26556;2,45152;1,35763;0,03953;4,08647;30,6914105;34,94521439;52,26501504;12,78977057
5810;18,89304;47,92307;12,741;4,5533;1,61983;2,41728;1,47436;0,03272;3,76133;27,394908;31,10972739;54,42156051;14,46871209
5370;21,34493;46,79532;11,37944;3,65278;1,27848;2,45799;1,42251;0,04462;4,11227;30,9501485;34,72670999;52,50532179;12,76796823
5220;20,84934;46,5426;11,07347;3,5081;1,29614;2,46025;1,369;0,04255;4,20307;30,231543;34,41361918;52,98106392;12,60531689
5110;20,9995;49,23171;12,32712;3,72143;1,2788;2,43282;1,57517;0,03603;3,99377;30,449275;33,09412252;53,50801432;13,39786316
5090;22,66116;46,88765;10,86834;4,04378;0,79401;2,34813;1,37941;0,04178;4,31415;32,858682;36,26198857;51,74399351;11,99401792
4270;23,11333;46,24555;12,41715;4,67818;0,8598;2,30608;1,34038;0,03157;3,72433;33,5143285;36,35865578;50,17036322;13,470981
4170;23,0338;46,29163;11,23498;4,05621;0,64718;2,31544;1,30225;0,04384;4,12031;33,39901;36,73223235;50,91153626;12,35623139
4800;23,15379;47,07318;11,55838;3,93294;0,53948;2,31686;1,32485;0,04435;4,07265;33,5729955;36,41142818;51,05298729;12,53558454
4610;24,52487;46,25631;10,96841;4,23395;0,76811;2,40312;1,45931;0,03773;4,21723;35,5610615;38,32598155;49,85279991;11,82121853
4740;22,82215;46,76537;11,95687;4,37306;0,78411;2,28136;1,35533;0,03566;3,91117;33,0921175;36,04242125;50,93470267;13,02287608
4410;22,82342;45,5593;13,50781;4,19139;0,56563;2,13985;1,19445;0,04797;3,37281;33,093959;35,90882719;49,43443093;14,65674188
4970;23,57887;44,16605;13,64706;3,81017;0,68902;2,05044;1,11647;0,05699;3,2363;34,1893615;37,16135115;48,00528647;14,83336238
5490;27,49599;42,36023;10,81289;4,32842;0,94956;2,22173;1,12959;0,04876;3,91757;39,8691855;42,85059929;45,52792385;11,62147686
5500;30,85933;39,55024;9,26744;4,30635;0,75068;2,25367;1,01175;0,05234;4,26765;44,7460285;47,82412884;42,27091961;9,904951555
5830;27,74468;38,25295;12,48795;4,35698;0,78265;2,09281;0,97135;0,05304;3,06319;40,229786;44,22280162;42,04975436;13,72744403
5770;25,17245;42,93592;12,50568;4,55601;0,90177;2,07876;1,12755;0,04671;3,43331;36,5000525;39,69914778;46,69909539;13,60175683
5430;24,96773;43,47078;11,78244;4,03999;0,76238;2,16007;1,07905;0,04861;3,68946;36,2032085;39,58519821;47,53168335;12,88311843
4680;24,73054;43,07269;11,85552;4,48213;0,86052;2,14727;1,01213;0,04203;3,63313;35,859283;39,49804297;47,44341823;13,0585388
4310;24,94262;44,6646;12,5469;4,24986;0,93746;2,16224;1,12817;0,05153;3,55981;36,166799;38,73148193;47,83188437;13,43663371
5140;26,33049;43,68781;11,15468;3,76251;0,98047;2,20692;1,12511;0,05317;3,91654;38,1792105;41,04333752;46,96518099;11,99148149
5040;27,15313;43,00678;10,80557;3,83196;1,02183;2,15099;1,05225;0,05271;3,98006;39,3720385;42,2517539;46,1523445;11,5959016
5090;27,74992;41,39848;10,66757;4,0969;1,09061;2,1981;1,05237;0,05372;3,88078;40,237384;43,59251033;44,85042236;11,55706731
4860;27,35199;42,39957;13,15044;4,96387;1,05518;2,21369;1,14453;0,04364;3,22419;39,6603855;41,65552017;44,53250066;13,81197918
4120;28,08142;41,44979;12,81357;4,42445;0,69319;2,14997;1,09564;0,05212;3,23484;40,718059;42,86949956;43,6398934;13,49060704
5440;27,43624;42,85523;10,50345;3,86479;0,96369;2,19855;1,05297;0,05411;4,08011;39,782548;42,71207161;46,01102103;11,27690736
3960;31,40362;38,67004;11,17333;4,86882;1,0128;2,14447;0,98154;0,04024;3,46092;45,535249;47,74156879;40,54371976;11,71471145
6070;30,70633;38,12075;8,78784;3,93634;0,72218;2,22378;0,9204;0,04977;4,33789;44,5241785;48,69608482;41,69265639;9,611258791
6100;30,99977;39,53472;9,03205;4,02436;0,65291;2,25625;0,97761;0,0505;4,37716;44,9496665;48,06606002;42,27569129;9,658248687
4930;27,92892;39,34095;13,05908;4,4431;0,82293;2,10955;0,97631;0,04913;3,01254;40,496934;43,59338805;42,34901584;14,05759611
6770;27,36209;44,01359;10,41992;4,00893;0,70897;2,22141;1,22939;0,04871;4,22399;39,6750305;42,15879907;46,76896461;11,07223632
3260;31,35087;40,56158;7,81772;4,26168;0,44951;1,97203;1,09111;0,06505;5,18842;45,4587615;48,4438412;43,22508303;8,331075765
3480;32,19268;40,2958;8,09567;3,98392;0,54933;2,1642;1,13098;0,05879;4,97745;46,679386;49,09957474;42,3850186;8,515406656
3280;33,97036;38,02994;7,66318;4,32305;0,57689;2,07792;1,09726;0,06255;4,96269;49,257022;51,87672284;40,0525362;8,070740958
7390;26,19703;44,77992;10,97162;4,0956;0,76379;2,229;1,27954;0,04578;4,08143;37,9856935;40,52359141;47,77175337;11,70465523
7000;29,21675;42,8659;9,72868;4,08398;0,68263;2,16049;1,18455;0,0509;4,40614;42,3642875;44,61330323;45,1415451;10,24515167
6920;28,34842;42,94414;9,796;4,25607;0,67961;2,17345;1,19691;0,04985;4,38385;41,105209;43,80100819;45,76054163;10,43845018
7260;30,04004;41,60425;8,91518;3,80069;0,56124;2,18555;1,16711;0,05778;4,66667;43,558058;46,30019245;44,2233853;9,476422245
5090;29,20162;42,97616;9,52485;3,85918;0,6189;2,19945;1,20022;0,0604;4,512;42,342349;44,6445059;45,31277725;10,04271685
5620;24,38854;44,76631;10,62609;3,98971;0,76849;2,31074;1,27777;0,0417;4,21287;35,363383;38,9654321;49,32612393;11,70844397
5130;28,72283;40,00194;8,43884;3,76322;0,54162;2,14119;1,05903;0,05655;4,74022;41,6481035;46,23001405;44,40274809;9,367237857
5080;27,91527;42,6699;9,37535;3,96441;0,59753;2,19044;1,1407;0,05415;4,55129;40,4771415;43,74848169;46,11845771;10,1330606
7130;27,85163;43,3205;9,84376;3,96757;0,66179;2,20151;1,17884;0,05261;4,40081;40,3848635;43,16968667;46,30775616;10,52255717
5000;28,00907;42,1106;9,46518;3,95886;0,60358;2,17625;1,15678;0,05089;4,449;40,6131515;44,05425992;45,67858561;10,26715447
7860;25,66775;42,76699;10,42555;4,03816;0,68905;2,32303;1,08641;0,04832;4,10213;37,2182375;41,16570892;47,30297779;11,53131329
7680;25,01918;42,83821;10,5299;4,0851;0,72225;2,30431;1,1557;0,0482;4,06825;36,277811;40,4678881;47,78601137;11,74610053
5650;26,36994;42,7397;10,78471;3,84902;0,69038;2,40282;1,17602;0,05109;3,96299;38,236413;41,66964915;46,57728495;11,7530659
6050;27,04664;42,2742;10,30708;4,98407;0,52739;2,53904;1,13475;0,05349;4,10147;39,217628;42,72123586;46,05087459;11,22788955
7650;26,33309;42,47825;10,70921;3,86374;0,66252;2,39696;1,13908;0,04879;3,96651;38,1829805;41,78920479;46,4901447;11,72065051
6930;26,2158;43,41504;10,69277;4,29085;0,77924;2,36581;1,1665;0,05098;4,06022;38,01291;41,26423458;47,12842019;11,60734523
8710;27,57078;42,85338;10,35946;4,11542;0,6995;2,28627;1,15997;0,05239;4,13664;39,977631;42,89883995;45,98472305;11,116437
6290;25,81178;44,29754;11,02099;4,53499;0,76496;2,43239;1,19889;0,0496;4,01938;37,427081;40,35455759;47,7624111;11,88303132
4740;25,56042;43,95643;11,30315;4,41125;0,52065;3,07605;1,28827;0,04484;3,88886;37,062609;40,1448551;47,61198849;12,24315641
5180;25,93515;42,69371;11,54475;4,70613;0,65427;2,52832;1,15894;0,05326;3,6981;37,6059675;40,94529034;46,48481259;12,56989707
6320;29,45582;33,09848;15,05574;4,93511;0,84273;4,71373;1,2356;0,05428;2,1984;42,710939;47,00474799;36,42593087;16,56932114
6170;25,17069;42,66214;12,30043;4,91675;0,66455;2,49577;1,17851;0,05404;3,46834;36,4975005;39,90539292;46,64564522;13,44896186
4740;27,3891;41,88799;11,56896;4,70354;0,52704;2,85496;1,19832;0,04958;3,62072;39,714195;42,62499404;44,95811445;12,41689152
6330;24,85291;43,6262;10,92499;4,41064;0,54016;2,83676;1,17477;0,04791;3,99325;36,0367195;39,78093732;48,15896541;12,06009727
6220;24,00717;44,13115;11,06065;4,16796;0,593;2,58345;1,18019;0,05379;3,98993;34,8103965;38,67727439;49,03341442;12,28931118
6210;26,09501;41,97469;10,31391;4,594;0,54826;2,53522;1,10469;0,04421;4,06972;37,8377645;41,9830143;46,57315341;11,44383229
6470;27,05264;43,47715;10,03392;4,05109;0,51186;2,36603;1,14432;0,05111;4,33302;39,226328;42,29828402;46,88200331;10,81971267
5900;25,52715;44,10604;10,64155;4,00076;0,58157;2,48259;1,18492;0,07508;4,1447;37,0143675;40,33737783;48,06571394;11,59690823
5190;31,39482;39,61572;9,88882;4,67418;0,73432;2,09567;1,18183;0,05433;4,00611;45,522489;47,90477981;41,68889675;10,40632345
7400;25,62504;43,55867;10,83285;4,32977;0,53105;2,6568;1,20298;0,04693;4,02098;37,156308;40,58677176;47,58023314;11,8329951
6680;26,00705;43,53411;10,61119;4,13129;0,53863;2,5136;1,16895;0,04423;4,10266;37,7102225;41,05384355;47,39411286;11,55204359
4460;26,29475;42,00423;9,76496;4,34459;0,36282;2,57993;1,11432;0,04651;4,30153;38,1273875;42,41250174;46,72506025;10,86243801
5290;26,48225;43,2475;9,95591;4,28196;0,71383;2,36418;1,1677;0,04398;4,3439;38,3992625;41,91936922;47,2120505;10,86858028
5460;30,38839;40,94248;10,14;4,61871;0,88577;2,23561;1,25806;0,06036;4,03772;44,0631655;46,31127916;43,03137551;10,65734532
5500;28,95201;40,67785;9,84517;5,01441;0,63365;2,1504;1,11753;0,05188;4,13176;41,9804145;45,38254685;43,9744213;10,64303185
5520;30,14885;39,9198;9,54224;4,19355;0,8053;2,31317;1,18218;0,05253;4,18348;43,7158325;46,91653858;42,8425751;10,24088632
4810;24,93754;44,81952;10,52609;4,18097;0,40586;2,23504;1,13148;0,04133;4,25795;36,159433;39,51632808;48,98038243;11,5032895
4660;24,71208;44,28746;10,26185;3,94536;0,33072;2,26743;1,12904;0,04422;4,31574;35,832516;39,6457093;49,00040413;11,35388657
5330;24,34753;43,95752;10,08679;3,9314;0,40079;2,51578;1,40043;0,04618;4,35793;35,3039185;39,51272352;49,19797598;11,28930049
3250;28,61941;42,12603;8,05898;4,16911;0,91424;2,32069;1,37394;0,05202;5,22722;41,4981445;45,26256184;45,94740466;8,790033506
6140;29,5278;39,07161;14,02144;4,48741;0,7464;2,08314;1,17691;0,05041;2,78656;42,81531;44,64189566;40,73848203;14,61962231
8430;26,88683;42,11101;12,1433;5,01308;0,78002;2,11934;1,14611;0,05109;3,46784;38,9859035;41,81232757;45,16399997;13,02367245
6400;24,83102;43,92136;11,1682;5,03991;0,81674;2,18083;1,21003;0,04589;3,93272;36,004979;39,52484901;48,21514054;12,26001045
6550;26,12309;43,23469;11,8363;5,01988;0,80837;2,21962;1,24237;0,04842;3,65272;37,8784805;40,75169046;46,51418644;12,73412311
2840;24,3679;45,74766;9,22002;4,77127;0,94704;2,47413;1,29922;0,04508;4,96177;35,333455;39,12847275;50,66122369;10,21030356
2710;26,45348;43,53907;7,99132;4,05718;0,90993;2,38343;1,35496;0,05018;5,44829;38,357546;42,67262962;48,43705611;8,890314269
3140;26,76492;44,51751;8,31723;4,13666;0,94685;2,40171;1,40785;0,04413;5,35244;38,809134;42,34776675;48,57663481;9,075598441
5610;28,60252;41,47897;9,70805;4,71164;0,75359;2,39742;1,30227;0,04012;4,27264;41,473654;44,75863623;44,76437329;10,47699049
4730;35,76881;35,29144;7,92626;5,20344;0,38275;3,07634;1,33639;0,04482;4,45247;51,8647745;54,54714423;37,11666128;8,33619449
4120;28,90081;40,41873;9,56727;4,29563;0,72955;2,44511;1,28788;0,04501;4,22469;41,9061745;45,60363788;43,98495326;10,41140886
7150;28,93417;40,61395;8,97656;4,27079;0,71494;2,43061;1,33557;0,04769;4,52445;41,9545465;45,82939604;44,36498436;9,805619597
6770;28,55285;40,37099;9,06923;4,54347;0,77575;2,38903;1,32733;0,04296;4,45142;41,4016325;45,57550442;44,44095853;9,983537049
4850;30,91644;39,59407;10,46243;4,78995;0,95696;2,45754;1,41191;0,04184;3,78441;44,828838;47,24527408;41,7283332;11,02639272
4480;26,87488;40,8868;10,80311;4,37908;0,79426;2,53903;1,41136;0,04266;3,78472;38,968576;42,98392541;45,09980456;11,91627003
4470;28,37168;38,45689;9,87256;4,73174;0,82648;2,47923;1,289;0,03444;3,89533;41,138936;45,98153363;42,9837753;11,03469107
3920;29,9222;40,33631;9,33041;5,43077;0,64096;2,46014;1,3091;0,05318;4,3231;43,38719;46,62586451;43,34724892;10,02688657
8740;27,49345;41,96711;10,05577;5,17138;0,64051;2,48342;1,37022;0,04967;4,17344;39,8655025;43,38470372;45,67183452;10,94346176
5720;30,2088;39,69059;10,19702;4,99198;0,91349;2,48177;1,35776;0,04661;3,89237;43,80276;46,7526812;42,36357483;10,88374397
6440;22,19185;44,23469;13,63774;4,90149;0,8528;2,44603;1,45335;0,04313;3,24355;32,1781825;35,73344101;49,12203124;15,14452775
6490;22,04161;41,96889;11,11576;4,44675;0,61967;2,42871;1,25572;0,0479;3,77562;31,9603345;37,58050482;49,34904774;13,07044744
